Country_code,Country_name,Source,Ecosystem_code,Ecosystem_level1,Ecosystem_level2,Ecosystem_level3,EU27,Area (m2)
BG,Bulgaria,NUTS0,56,terrestrial,"F - Heathland, scrub and tundra",F8 - Thermo-Atlantic xerophytic scrub,1,0
BG,Bulgaria,NUTS0,57,terrestrial,"F - Heathland, scrub and tundra",F9 - Riverine and fen scrubs,1,2210000
BG,Bulgaria,NUTS0,58,terrestrial,"F - Heathland, scrub and tundra",FB - Shrub plantations,1,1405100000
BG,Bulgaria,NUTS0,59,terrestrial,"G - Woodland, forest and other wooded land",G1 - Broadleaved deciduous woodland,1,31439820000
BG,Bulgaria,NUTS0,60,terrestrial,"G - Woodland, forest and other wooded land",G2 - Broadleaved evergreen woodland,1,180000
BG,Bulgaria,NUTS0,61,terrestrial,"G - Woodland, forest and other wooded land",G3 - Coniferous woodland,1,6871440000
BG,Bulgaria,NUTS0,62,terrestrial,"G - Woodland, forest and other wooded land",G4 - Mixed deciduous and coniferous woodland,1,3656890000
BG,Bulgaria,NUTS0,63,terrestrial,"G - Woodland, forest and other wooded land","G5 - Lines of trees, small anthropogenic woodlands, recently felled woodland, early-stage woodland and coppice",1,3244030000
BG,Bulgaria,NUTS0,64,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H2 - Screes,1,31200000
BG,Bulgaria,NUTS0,65,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,"H3 - Inland cliffs, rock pavements and outcrops",1,151480000
BG,Bulgaria,NUTS0,66,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H4 - Snow or ice-dominated habitats,1,0
BG,Bulgaria,NUTS0,67,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H5 - Miscellaneous inland habitats with very sparse or no vegetation,1,158480000
BG,Bulgaria,NUTS0,68,terrestrial,I - Arable land and market gardens,I1 - Arable land and market gardens,1,38791820000
BG,Bulgaria,NUTS0,69,terrestrial,I - Arable land and market gardens,I2 - Cultivated areas of gardens and parks,1,196720000
BG,Bulgaria,NUTS0,70,terrestrial,"J - constructed, industrial and other artificial habitats","J1 - Buildings of cities, towns and villages",1,2434600000
BG,Bulgaria,NUTS0,71,terrestrial,"J - constructed, industrial and other artificial habitats",J2 - Low density buildings,1,2099130000
BG,Bulgaria,NUTS0,72,terrestrial,"J - constructed, industrial and other artificial habitats",J3 - Extractive industrial sites,1,313890000
BG,Bulgaria,NUTS0,73,terrestrial,"J - constructed, industrial and other artificial habitats",J4 - Transport networks and other constructed hard-surfaced areas,1,227040000
BG,Bulgaria,NUTS0,74,terrestrial,"J - constructed, industrial and other artificial habitats",J5 - Highly artificial man-made waters and associated structures,1,28010000
BG,Bulgaria,NUTS0,75,terrestrial,"J - constructed, industrial and other artificial habitats",J6 - Waste deposits,1,18510000
CY,Cyprus,NUTS0,1,marine,A - Marine habitats,Littoral rock and biogenic reef,1,0
CY,Cyprus,NUTS0,2,marine,A - Marine habitats,Littoral sediment,1,0
CY,Cyprus,NUTS0,3,marine,A - Marine habitats,Littoral undetermined substrate,1,19810000
CY,Cyprus,NUTS0,4,marine,A - Marine habitats,Infralittoral rock and biogenic reef,1,240000
CY,Cyprus,NUTS0,5,marine,A - Marine habitats,Infralittoral coarse sediment,1,0
CY,Cyprus,NUTS0,6,marine,A - Marine habitats,Infralittoral mixed sediment,1,20000
CY,Cyprus,NUTS0,7,marine,A - Marine habitats,Infralittoral sand,1,400000
CY,Cyprus,NUTS0,8,marine,A - Marine habitats,Infralittoral mud,1,340000
CY,Cyprus,NUTS0,9,marine,A - Marine habitats,Infralittoral undetermined substrate,1,3340000
CY,Cyprus,NUTS0,10,marine,A - Marine habitats,Circalittoral rock and biogenic reef,1,20000
CY,Cyprus,NUTS0,11,marine,A - Marine habitats,Circalittoral coarse sediment,1,0
CY,Cyprus,NUTS0,12,marine,A - Marine habitats,Circalittoral mixed sediment,1,0
CY,Cyprus,NUTS0,13,marine,A - Marine habitats,Circalittoral sand,1,20000
CY,Cyprus,NUTS0,14,marine,A - Marine habitats,Circalittoral mud,1,60000
CY,Cyprus,NUTS0,15,marine,A - Marine habitats,Circalittoral undetermined substrate,1,250000
CY,Cyprus,NUTS0,16,marine,A - Marine habitats,Offshore circalittoral rock and biogenic reef,1,0
CY,Cyprus,NUTS0,17,marine,A - Marine habitats,Offshore circalittoral coarse sediment,1,0
CY,Cyprus,NUTS0,18,marine,A - Marine habitats,Offshore circalittoral mixed sediment,1,0
CY,Cyprus,NUTS0,19,marine,A - Marine habitats,Offshore circalittoral sand,1,0
CY,Cyprus,NUTS0,20,marine,A - Marine habitats,Offshore circalittoral mud,1,0
CY,Cyprus,NUTS0,21,marine,A - Marine habitats,Offshore circalittoral undetermined substrate,1,0
CY,Cyprus,NUTS0,22,marine,A - Marine habitats,Upper bathyal rock and biogenic reef,1,0
CY,Cyprus,NUTS0,23,marine,A - Marine habitats,Upper bathyal sediment,1,0
CY,Cyprus,NUTS0,24,marine,A - Marine habitats,Upper bathyal undetermined substrate,1,0
CY,Cyprus,NUTS0,25,marine,A - Marine habitats,Lower bathyal rock and biogenic reef,1,0
CY,Cyprus,NUTS0,26,marine,A - Marine habitats,Lower bathyal sediment,1,0
CY,Cyprus,NUTS0,27,marine,A - Marine habitats,Lower bathyal undetermined substrate,1,0
CY,Cyprus,NUTS0,28,marine,A - Marine habitats,Abyssal,1,0
CY,Cyprus,NUTS0,29,marine,B - Coastal habitats,X1 - Estuaries,1,0
CY,Cyprus,NUTS0,30,marine,B - Coastal habitats,X2_3 - Coastal lagoons,1,0
CY,Cyprus,NUTS0,31,terrestrial,B - Coastal habitats,B1 - Coastal dunes and sandy shores,1,68360000
CY,Cyprus,NUTS0,32,terrestrial,B - Coastal habitats,B2 - Coastal shingle,1,0
CY,Cyprus,NUTS0,33,terrestrial,B - Coastal habitats,"B3 - Rock cliffs, ledges and shores, including the supralittoral",1,5010000
CY,Cyprus,NUTS0,34,terrestrial,C - Inland surface waters,C1 - Surface standing waters,1,20380000
CY,Cyprus,NUTS0,35,terrestrial,C - Inland surface waters,C2 - Surface running waters,1,300000
CY,Cyprus,NUTS0,36,terrestrial,C - Inland surface waters,C3 - Littoral zone of inland surface waterbodies,1,0
CY,Cyprus,NUTS0,37,terrestrial,"D - Mires, bogs and fens",D1 - Raised and blanket bogs,1,0
CY,Cyprus,NUTS0,38,terrestrial,"D - Mires, bogs and fens","D2 - Valley mires, poor fens and transition mires",1,0
CY,Cyprus,NUTS0,39,terrestrial,"D - Mires, bogs and fens","D3 - Aapa, palsa and polygon mires",1,0
CY,Cyprus,NUTS0,40,terrestrial,"D - Mires, bogs and fens",D4 - Base-rich fens and calcareous spring mires,1,0
CY,Cyprus,NUTS0,41,terrestrial,"D - Mires, bogs and fens","D5 - Sedge and reedbeds, normally without free-standing water",1,4300000
CY,Cyprus,NUTS0,42,terrestrial,"D - Mires, bogs and fens",D6 - Inland saline and brackish marshes and reedbeds,1,0
CY,Cyprus,NUTS0,43,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E1 - Dry grasslands,1,221700000
CY,Cyprus,NUTS0,44,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E2 - Mesic grasslands,1,450770000
CY,Cyprus,NUTS0,45,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E3 - Seasonally wet and wet grasslands,1,100040000
CY,Cyprus,NUTS0,46,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E4 - Alpine and subalpine grasslands,1,0
CY,Cyprus,NUTS0,47,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E6 - Inland salt steppes,1,0
CY,Cyprus,NUTS0,48,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E7 - Sparsely wooded grasslands,1,0
CY,Cyprus,NUTS0,49,terrestrial,"F - Heathland, scrub and tundra",F1 - Tundra,1,0
CY,Cyprus,NUTS0,50,terrestrial,"F - Heathland, scrub and tundra","F2 - Arctic, alpine and subalpine scrub",1,80000
CY,Cyprus,NUTS0,51,terrestrial,"F - Heathland, scrub and tundra",F3 - Temperate and mediterranean-montane scrub,1,0
CY,Cyprus,NUTS0,52,terrestrial,"F - Heathland, scrub and tundra",F4 - Temperate shrub heathland,1,0
CY,Cyprus,NUTS0,53,terrestrial,"F - Heathland, scrub and tundra","F5 - Maquis, arborescent matorral and thermo-Mediterranean brushes",1,1048760000
CY,Cyprus,NUTS0,54,terrestrial,"F - Heathland, scrub and tundra",F6 - Garrigue,1,0
CY,Cyprus,NUTS0,55,terrestrial,"F - Heathland, scrub and tundra","F7 - Spiny Mediterranean heaths (phrygana, hedgehog-heaths and related coastal cliff vegetation)",1,0
CY,Cyprus,NUTS0,56,terrestrial,"F - Heathland, scrub and tundra",F8 - Thermo-Atlantic xerophytic scrub,1,0
CY,Cyprus,NUTS0,57,terrestrial,"F - Heathland, scrub and tundra",F9 - Riverine and fen scrubs,1,0
CY,Cyprus,NUTS0,58,terrestrial,"F - Heathland, scrub and tundra",FB - Shrub plantations,1,216410000
CY,Cyprus,NUTS0,59,terrestrial,"G - Woodland, forest and other wooded land",G1 - Broadleaved deciduous woodland,1,149240000
CY,Cyprus,NUTS0,60,terrestrial,"G - Woodland, forest and other wooded land",G2 - Broadleaved evergreen woodland,1,55360000
CY,Cyprus,NUTS0,61,terrestrial,"G - Woodland, forest and other wooded land",G3 - Coniferous woodland,1,1955530000
CY,Cyprus,NUTS0,62,terrestrial,"G - Woodland, forest and other wooded land",G4 - Mixed deciduous and coniferous woodland,1,170730000
CY,Cyprus,NUTS0,63,terrestrial,"G - Woodland, forest and other wooded land","G5 - Lines of trees, small anthropogenic woodlands, recently felled woodland, early-stage woodland and coppice",1,202120000
CY,Cyprus,NUTS0,64,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H2 - Screes,1,25190000
CY,Cyprus,NUTS0,65,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,"H3 - Inland cliffs, rock pavements and outcrops",1,9030000
CY,Cyprus,NUTS0,66,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H4 - Snow or ice-dominated habitats,1,0
CY,Cyprus,NUTS0,67,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H5 - Miscellaneous inland habitats with very sparse or no vegetation,1,117930000
CY,Cyprus,NUTS0,68,terrestrial,I - Arable land and market gardens,I1 - Arable land and market gardens,1,3552110000
CY,Cyprus,NUTS0,69,terrestrial,I - Arable land and market gardens,I2 - Cultivated areas of gardens and parks,1,81150000
CY,Cyprus,NUTS0,70,terrestrial,"J - constructed, industrial and other artificial habitats","J1 - Buildings of cities, towns and villages",1,336600000
CY,Cyprus,NUTS0,71,terrestrial,"J - constructed, industrial and other artificial habitats",J2 - Low density buildings,1,319780000
CY,Cyprus,NUTS0,72,terrestrial,"J - constructed, industrial and other artificial habitats",J3 - Extractive industrial sites,1,33260000
CY,Cyprus,NUTS0,73,terrestrial,"J - constructed, industrial and other artificial habitats",J4 - Transport networks and other constructed hard-surfaced areas,1,72470000
CY,Cyprus,NUTS0,74,terrestrial,"J - constructed, industrial and other artificial habitats",J5 - Highly artificial man-made waters and associated structures,1,20000
CY,Cyprus,NUTS0,75,terrestrial,"J - constructed, industrial and other artificial habitats",J6 - Waste deposits,1,580000
CZ,Czechia,NUTS0,1,marine,A - Marine habitats,Littoral rock and biogenic reef,1,0
CZ,Czechia,NUTS0,2,marine,A - Marine habitats,Littoral sediment,1,0
CZ,Czechia,NUTS0,3,marine,A - Marine habitats,Littoral undetermined substrate,1,0
CZ,Czechia,NUTS0,4,marine,A - Marine habitats,Infralittoral rock and biogenic reef,1,0
CZ,Czechia,NUTS0,5,marine,A - Marine habitats,Infralittoral coarse sediment,1,0
CZ,Czechia,NUTS0,6,marine,A - Marine habitats,Infralittoral mixed sediment,1,0
CZ,Czechia,NUTS0,7,marine,A - Marine habitats,Infralittoral sand,1,0
CZ,Czechia,NUTS0,8,marine,A - Marine habitats,Infralittoral mud,1,0
CZ,Czechia,NUTS0,9,marine,A - Marine habitats,Infralittoral undetermined substrate,1,0
CZ,Czechia,NUTS0,10,marine,A - Marine habitats,Circalittoral rock and biogenic reef,1,0
CZ,Czechia,NUTS0,11,marine,A - Marine habitats,Circalittoral coarse sediment,1,0
CZ,Czechia,NUTS0,12,marine,A - Marine habitats,Circalittoral mixed sediment,1,0
CZ,Czechia,NUTS0,13,marine,A - Marine habitats,Circalittoral sand,1,0
CZ,Czechia,NUTS0,14,marine,A - Marine habitats,Circalittoral mud,1,0
CZ,Czechia,NUTS0,15,marine,A - Marine habitats,Circalittoral undetermined substrate,1,0
CZ,Czechia,NUTS0,16,marine,A - Marine habitats,Offshore circalittoral rock and biogenic reef,1,0
CZ,Czechia,NUTS0,17,marine,A - Marine habitats,Offshore circalittoral coarse sediment,1,0
CZ,Czechia,NUTS0,18,marine,A - Marine habitats,Offshore circalittoral mixed sediment,1,0
CZ,Czechia,NUTS0,19,marine,A - Marine habitats,Offshore circalittoral sand,1,0
CZ,Czechia,NUTS0,20,marine,A - Marine habitats,Offshore circalittoral mud,1,0
CZ,Czechia,NUTS0,21,marine,A - Marine habitats,Offshore circalittoral undetermined substrate,1,0
CZ,Czechia,NUTS0,22,marine,A - Marine habitats,Upper bathyal rock and biogenic reef,1,0
CZ,Czechia,NUTS0,23,marine,A - Marine habitats,Upper bathyal sediment,1,0
CZ,Czechia,NUTS0,24,marine,A - Marine habitats,Upper bathyal undetermined substrate,1,0
CZ,Czechia,NUTS0,25,marine,A - Marine habitats,Lower bathyal rock and biogenic reef,1,0
CZ,Czechia,NUTS0,26,marine,A - Marine habitats,Lower bathyal sediment,1,0
CZ,Czechia,NUTS0,27,marine,A - Marine habitats,Lower bathyal undetermined substrate,1,0
CZ,Czechia,NUTS0,28,marine,A - Marine habitats,Abyssal,1,0
CZ,Czechia,NUTS0,29,marine,B - Coastal habitats,X1 - Estuaries,1,0
CZ,Czechia,NUTS0,30,marine,B - Coastal habitats,X2_3 - Coastal lagoons,1,0
CZ,Czechia,NUTS0,31,terrestrial,B - Coastal habitats,B1 - Coastal dunes and sandy shores,1,0
CZ,Czechia,NUTS0,32,terrestrial,B - Coastal habitats,B2 - Coastal shingle,1,0
CZ,Czechia,NUTS0,33,terrestrial,B - Coastal habitats,"B3 - Rock cliffs, ledges and shores, including the supralittoral",1,0
CZ,Czechia,NUTS0,34,terrestrial,C - Inland surface waters,C1 - Surface standing waters,1,584540000
CZ,Czechia,NUTS0,35,terrestrial,C - Inland surface waters,C2 - Surface running waters,1,111570000
CZ,Czechia,NUTS0,36,terrestrial,C - Inland surface waters,C3 - Littoral zone of inland surface waterbodies,1,1020000
CZ,Czechia,NUTS0,37,terrestrial,"D - Mires, bogs and fens",D1 - Raised and blanket bogs,1,12650000
CZ,Czechia,NUTS0,38,terrestrial,"D - Mires, bogs and fens","D2 - Valley mires, poor fens and transition mires",1,33360000
CZ,Czechia,NUTS0,39,terrestrial,"D - Mires, bogs and fens","D3 - Aapa, palsa and polygon mires",1,0
CZ,Czechia,NUTS0,40,terrestrial,"D - Mires, bogs and fens",D4 - Base-rich fens and calcareous spring mires,1,970000
CZ,Czechia,NUTS0,41,terrestrial,"D - Mires, bogs and fens","D5 - Sedge and reedbeds, normally without free-standing water",1,6240000
CZ,Czechia,NUTS0,42,terrestrial,"D - Mires, bogs and fens",D6 - Inland saline and brackish marshes and reedbeds,1,0
CZ,Czechia,NUTS0,43,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E1 - Dry grasslands,1,322260000
CZ,Czechia,NUTS0,44,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E2 - Mesic grasslands,1,11938600000
CZ,Czechia,NUTS0,45,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E3 - Seasonally wet and wet grasslands,1,94210000
CZ,Czechia,NUTS0,46,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E4 - Alpine and subalpine grasslands,1,46320000
CZ,Czechia,NUTS0,47,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E6 - Inland salt steppes,1,270000
CZ,Czechia,NUTS0,48,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E7 - Sparsely wooded grasslands,1,0
CZ,Czechia,NUTS0,49,terrestrial,"F - Heathland, scrub and tundra",F1 - Tundra,1,0
CZ,Czechia,NUTS0,50,terrestrial,"F - Heathland, scrub and tundra","F2 - Arctic, alpine and subalpine scrub",1,19240000
CZ,Czechia,NUTS0,51,terrestrial,"F - Heathland, scrub and tundra",F3 - Temperate and mediterranean-montane scrub,1,0
CZ,Czechia,NUTS0,52,terrestrial,"F - Heathland, scrub and tundra",F4 - Temperate shrub heathland,1,0
CZ,Czechia,NUTS0,53,terrestrial,"F - Heathland, scrub and tundra","F5 - Maquis, arborescent matorral and thermo-Mediterranean brushes",1,0
CZ,Czechia,NUTS0,54,terrestrial,"F - Heathland, scrub and tundra",F6 - Garrigue,1,0
CZ,Czechia,NUTS0,55,terrestrial,"F - Heathland, scrub and tundra","F7 - Spiny Mediterranean heaths (phrygana, hedgehog-heaths and related coastal cliff vegetation)",1,0
CZ,Czechia,NUTS0,56,terrestrial,"F - Heathland, scrub and tundra",F8 - Thermo-Atlantic xerophytic scrub,1,0
CZ,Czechia,NUTS0,57,terrestrial,"F - Heathland, scrub and tundra",F9 - Riverine and fen scrubs,1,0
CZ,Czechia,NUTS0,58,terrestrial,"F - Heathland, scrub and tundra",FB - Shrub plantations,1,391530000
CZ,Czechia,NUTS0,59,terrestrial,"G - Woodland, forest and other wooded land",G1 - Broadleaved deciduous woodland,1,8445810000
CZ,Czechia,NUTS0,60,terrestrial,"G - Woodland, forest and other wooded land",G2 - Broadleaved evergreen woodland,1,0
CZ,Czechia,NUTS0,61,terrestrial,"G - Woodland, forest and other wooded land",G3 - Coniferous woodland,1,13386170000
CZ,Czechia,NUTS0,62,terrestrial,"G - Woodland, forest and other wooded land",G4 - Mixed deciduous and coniferous woodland,1,7059160000
CZ,Czechia,NUTS0,63,terrestrial,"G - Woodland, forest and other wooded land","G5 - Lines of trees, small anthropogenic woodlands, recently felled woodland, early-stage woodland and coppice",1,567910000
CZ,Czechia,NUTS0,64,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H2 - Screes,1,440000
CZ,Czechia,NUTS0,65,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,"H3 - Inland cliffs, rock pavements and outcrops",1,1440000
CZ,Czechia,NUTS0,66,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H4 - Snow or ice-dominated habitats,1,0
CZ,Czechia,NUTS0,67,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H5 - Miscellaneous inland habitats with very sparse or no vegetation,1,1420000
CZ,Czechia,NUTS0,68,terrestrial,I - Arable land and market gardens,I1 - Arable land and market gardens,1,29535020000
CZ,Czechia,NUTS0,69,terrestrial,I - Arable land and market gardens,I2 - Cultivated areas of gardens and parks,1,464940000
CZ,Czechia,NUTS0,70,terrestrial,"J - constructed, industrial and other artificial habitats","J1 - Buildings of cities, towns and villages",1,3366120000
CZ,Czechia,NUTS0,71,terrestrial,"J - constructed, industrial and other artificial habitats",J2 - Low density buildings,1,1865700000
CZ,Czechia,NUTS0,72,terrestrial,"J - constructed, industrial and other artificial habitats",J3 - Extractive industrial sites,1,239080000
CZ,Czechia,NUTS0,73,terrestrial,"J - constructed, industrial and other artificial habitats",J4 - Transport networks and other constructed hard-surfaced areas,1,331080000
CZ,Czechia,NUTS0,74,terrestrial,"J - constructed, industrial and other artificial habitats",J5 - Highly artificial man-made waters and associated structures,1,21220000
CZ,Czechia,NUTS0,75,terrestrial,"J - constructed, industrial and other artificial habitats",J6 - Waste deposits,1,25590000
DE,Germany,NUTS0,1,marine,A - Marine habitats,Littoral rock and biogenic reef,1,0
DE,Germany,NUTS0,2,marine,A - Marine habitats,Littoral sediment,1,34560000
DE,Germany,NUTS0,3,marine,A - Marine habitats,Littoral undetermined substrate,1,217070000
DE,Germany,NUTS0,4,marine,A - Marine habitats,Infralittoral rock and biogenic reef,1,0
DE,Germany,NUTS0,5,marine,A - Marine habitats,Infralittoral coarse sediment,1,1430000
DE,Germany,NUTS0,6,marine,A - Marine habitats,Infralittoral mixed sediment,1,0
DE,Germany,NUTS0,7,marine,A - Marine habitats,Infralittoral sand,1,9300000
DE,Germany,NUTS0,8,marine,A - Marine habitats,Infralittoral mud,1,1720000
DE,Germany,NUTS0,9,marine,A - Marine habitats,Infralittoral undetermined substrate,1,1210000
DE,Germany,NUTS0,10,marine,A - Marine habitats,Circalittoral rock and biogenic reef,1,0
DE,Germany,NUTS0,11,marine,A - Marine habitats,Circalittoral coarse sediment,1,0
DE,Germany,NUTS0,12,marine,A - Marine habitats,Circalittoral mixed sediment,1,0
DE,Germany,NUTS0,13,marine,A - Marine habitats,Circalittoral sand,1,30000
DE,Germany,NUTS0,14,marine,A - Marine habitats,Circalittoral mud,1,200000
DE,Germany,NUTS0,15,marine,A - Marine habitats,Circalittoral undetermined substrate,1,10000
DE,Germany,NUTS0,16,marine,A - Marine habitats,Offshore circalittoral rock and biogenic reef,1,0
DE,Germany,NUTS0,17,marine,A - Marine habitats,Offshore circalittoral coarse sediment,1,0
DE,Germany,NUTS0,18,marine,A - Marine habitats,Offshore circalittoral mixed sediment,1,0
DE,Germany,NUTS0,19,marine,A - Marine habitats,Offshore circalittoral sand,1,0
DE,Germany,NUTS0,20,marine,A - Marine habitats,Offshore circalittoral mud,1,20000
DE,Germany,NUTS0,21,marine,A - Marine habitats,Offshore circalittoral undetermined substrate,1,0
DE,Germany,NUTS0,22,marine,A - Marine habitats,Upper bathyal rock and biogenic reef,1,0
DE,Germany,NUTS0,23,marine,A - Marine habitats,Upper bathyal sediment,1,0
DE,Germany,NUTS0,24,marine,A - Marine habitats,Upper bathyal undetermined substrate,1,0
DE,Germany,NUTS0,25,marine,A - Marine habitats,Lower bathyal rock and biogenic reef,1,0
DE,Germany,NUTS0,26,marine,A - Marine habitats,Lower bathyal sediment,1,0
DE,Germany,NUTS0,27,marine,A - Marine habitats,Lower bathyal undetermined substrate,1,0
DE,Germany,NUTS0,28,marine,A - Marine habitats,Abyssal,1,0
DE,Germany,NUTS0,29,marine,B - Coastal habitats,X1 - Estuaries,1,166070000
DE,Germany,NUTS0,30,marine,B - Coastal habitats,X2_3 - Coastal lagoons,1,16290000
DE,Germany,NUTS0,31,terrestrial,B - Coastal habitats,B1 - Coastal dunes and sandy shores,1,22590000
DE,Germany,NUTS0,32,terrestrial,B - Coastal habitats,B2 - Coastal shingle,1,40000
DE,Germany,NUTS0,33,terrestrial,B - Coastal habitats,"B3 - Rock cliffs, ledges and shores, including the supralittoral",1,0
DE,Germany,NUTS0,34,terrestrial,C - Inland surface waters,C1 - Surface standing waters,1,3395870000
DE,Germany,NUTS0,35,terrestrial,C - Inland surface waters,C2 - Surface running waters,1,920700000
DE,Germany,NUTS0,36,terrestrial,C - Inland surface waters,C3 - Littoral zone of inland surface waterbodies,1,14890000
DE,Germany,NUTS0,37,terrestrial,"D - Mires, bogs and fens",D1 - Raised and blanket bogs,1,570620000
DE,Germany,NUTS0,38,terrestrial,"D - Mires, bogs and fens","D2 - Valley mires, poor fens and transition mires",1,193640000
DE,Germany,NUTS0,39,terrestrial,"D - Mires, bogs and fens","D3 - Aapa, palsa and polygon mires",1,0
DE,Germany,NUTS0,40,terrestrial,"D - Mires, bogs and fens",D4 - Base-rich fens and calcareous spring mires,1,24790000
DE,Germany,NUTS0,41,terrestrial,"D - Mires, bogs and fens","D5 - Sedge and reedbeds, normally without free-standing water",1,265290000
DE,Germany,NUTS0,42,terrestrial,"D - Mires, bogs and fens",D6 - Inland saline and brackish marshes and reedbeds,1,4200000
DE,Germany,NUTS0,43,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E1 - Dry grasslands,1,1379240000
DE,Germany,NUTS0,44,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E2 - Mesic grasslands,1,57671150000
DE,Germany,NUTS0,45,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E3 - Seasonally wet and wet grasslands,1,9576160000
DE,Germany,NUTS0,46,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E4 - Alpine and subalpine grasslands,1,244350000
DE,Germany,NUTS0,47,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E6 - Inland salt steppes,1,0
DE,Germany,NUTS0,48,terrestrial,"E - Grasslands and land dominated by forbs, mosses or lichens",E7 - Sparsely wooded grasslands,1,0
DE,Germany,NUTS0,49,terrestrial,"F - Heathland, scrub and tundra",F1 - Tundra,1,0
DE,Germany,NUTS0,50,terrestrial,"F - Heathland, scrub and tundra","F2 - Arctic, alpine and subalpine scrub",1,123940000
DE,Germany,NUTS0,51,terrestrial,"F - Heathland, scrub and tundra",F3 - Temperate and mediterranean-montane scrub,1,333550000
DE,Germany,NUTS0,52,terrestrial,"F - Heathland, scrub and tundra",F4 - Temperate shrub heathland,1,9950000
DE,Germany,NUTS0,53,terrestrial,"F - Heathland, scrub and tundra","F5 - Maquis, arborescent matorral and thermo-Mediterranean brushes",1,0
DE,Germany,NUTS0,54,terrestrial,"F - Heathland, scrub and tundra",F6 - Garrigue,1,0
DE,Germany,NUTS0,55,terrestrial,"F - Heathland, scrub and tundra","F7 - Spiny Mediterranean heaths (phrygana, hedgehog-heaths and related coastal cliff vegetation)",1,0
DE,Germany,NUTS0,56,terrestrial,"F - Heathland, scrub and tundra",F8 - Thermo-Atlantic xerophytic scrub,1,0
DE,Germany,NUTS0,57,terrestrial,"F - Heathland, scrub and tundra",F9 - Riverine and fen scrubs,1,1070000
DE,Germany,NUTS0,58,terrestrial,"F - Heathland, scrub and tundra",FB - Shrub plantations,1,1687020000
DE,Germany,NUTS0,59,terrestrial,"G - Woodland, forest and other wooded land",G1 - Broadleaved deciduous woodland,1,45781980000
DE,Germany,NUTS0,60,terrestrial,"G - Woodland, forest and other wooded land",G2 - Broadleaved evergreen woodland,1,0
DE,Germany,NUTS0,61,terrestrial,"G - Woodland, forest and other wooded land",G3 - Coniferous woodland,1,45103870000
DE,Germany,NUTS0,62,terrestrial,"G - Woodland, forest and other wooded land",G4 - Mixed deciduous and coniferous woodland,1,23624660000
DE,Germany,NUTS0,63,terrestrial,"G - Woodland, forest and other wooded land","G5 - Lines of trees, small anthropogenic woodlands, recently felled woodland, early-stage woodland and coppice",1,1302020000
DE,Germany,NUTS0,64,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H2 - Screes,1,78760000
DE,Germany,NUTS0,65,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,"H3 - Inland cliffs, rock pavements and outcrops",1,113620000
DE,Germany,NUTS0,66,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H4 - Snow or ice-dominated habitats,1,350000
DE,Germany,NUTS0,67,terrestrial,H - Inland unvegetated or sparsely vegetated habitats,H5 - Miscellaneous inland habitats with very sparse or no vegetation,1,31550000
DE,Germany,NUTS0,68,terrestrial,I - Arable land and market gardens,I1 - Arable land and market gardens,1,1.23809E+11
DE,Germany,NUTS0,69,terrestrial,I - Arable land and market gardens,I2 - Cultivated areas of gardens and parks,1,3657010000
DE,Germany,NUTS0,70,terrestrial,"J - constructed, industrial and other artificial habitats","J1 - Buildings of cities, towns and villages",1,21131910000
DE,Germany,NUTS0,71,terrestrial,"J - constructed, industrial and other artificial habitats",J2 - Low density buildings,1,11678390000
DE,Germany,NUTS0,72,terrestrial,"J - constructed, industrial and other artificial habitats",J3 - Extractive industrial sites,1,1164140000
